token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
129-24	BOR019	129	in	in	in	ADP	_
129-25	BOR019	129	periferia?	periferia	periferia	NOUN	Intonation=rising
130-0	BOI069	130	[molto]	molto	molto	ADV	_
131-0	BOI069	131	principalmente	principalmente	principalmente	ADV	_
131-1	BOI069	131	sì	sì	sì	ADV	_
132-0	BOR019	132	e	e	e	CCONJ	_
132-1	BOR019	132	dove	dove	dove	ADV	_
132-2	BOR019	132	[ti	ti	ti	PRON	_
132-3	BOR019	132	piacerebbe]?	piacerebbe	piacare	VERB	Intonation=rising
133-0	BOI069	133	[e::]:h	eh	eh	INTJ	_
134-0	BOI069	134	GIÀ	già	già	ADV	Volume=high
134-1	BOI069	134	anche	anche	anche	ADV	_
134-2	BOI069	134	san	san	santo	ADJ	_
134-3	BOI069	134	giovanni	giovanni	giovanni	NOUN	_
134-4	BOI069	134	non	non	non	ADV	_
134-5	BOI069	134	è	è	essere	AUX	_
134-6	BOI069	134	male	male	male	ADV	_
135-0	BOI069	135	i	i	il	DET	_
135-1	BOI069	135	prezzi	prezzi	prezzo	NOUN	_
135-2	BOI069	135	>delle	delle	_	_	_
135-2a	_	_	_	di	di	ADP	_
135-2b	_	_	_	le	il	DET	_
135-3	BOI069	135	case<	case	casa	NOUN	_
135-4	BOI069	135	sono	sono	essere	AUX	_
135-5	BOI069	135	alti	alti	alto	ADJ	_
135-6	BOI069	135	però:	però	però	ADV	_
135-7	BOI069	135	san	san	santo	ADJ	_
135-8	BOI069	135	giovanni	giovanni	giovanni	NOUN	_
135-9	BOI069	135	ha	ha	hare	VERB	_
135-10	BOI069	135	<tutto>	tutto	tutto	PRON	_
136-0	BOI069	136	(che)	che	che	PRON	_
136-1	BOI069	136	ha	ha	avere	VERB	_
136-2	BOI069	136	centri	centri	centro	NOUN	_
136-3	BOI069	136	commerciali,	commerciali	commerciale	ADJ	Intonation=weakly_rising
136-4	BOI069	136	{P}	{P}	_	_	_
136-5	BOI069	136	ha:	ha	avere	VERB	_
136-6	BOI069	136	l'	l'	il	DET	SpaceAfter=No
136-7	BOI069	136	ospedale	ospedale	ospedale	NOUN	_
136-8	BOI069	136	che	che	che	PRON	_
136-9	BOI069	136	è	è	essere	AUX	_
136-10	BOI069	136	molto	molto	molto	ADV	_
136-11	BOI069	136	importante	importante	importante	ADJ	_
136-12	BOI069	136	anche,	anche	anche	ADV	Intonation=weakly_rising
137-0	BOI069	137	scuole,	scuole	scuola	NOUN	Intonation=weakly_rising
137-1	BOI069	137	c'	c'	ci	PRON	SpaceAfter=No
137-2	BOI069	137	ha:	ha	avere	VERB	_
137-3	BOI069	137	{P}	{P}	_	_	_
137-4	BOI069	137	fino	fino	fino	ADV	_
137-5	BOI069	137	alle	alle	_	_	_
137-5a	_	_	_	a	a	ADP	_
137-5b	_	_	_	le	il	DET	_
137-6	BOI069	137	superiori,	superiori	superiore	ADJ	Intonation=weakly_rising
138-0	BOI069	138	e:	e	e	CCONJ	_
138-1	BOI069	138	mezzi	mezzi	mezzi	NOUN	_
138-2	BOI069	138	di	di	di	ADP	_
138-3	BOI069	138	trasporto	trasporto	trasporto	NOUN	_
138-4	BOI069	138	eccezionali,	eccezionali	eccezionale	ADJ	Intonation=weakly_rising
139-0	BOI069	139	e:::	e	e	CCONJ	_
139-1	BOI069	139	poi	poi	poi	ADV	_
139-2	BOI069	139	alla	alla	_	_	_
139-2a	_	_	_	a	a	ADP	_
139-2b	_	_	_	la	il	DET	_
139-3	BOI069	139	fine	fine	fine	NOUN	_
139-4	BOI069	139	{P}	{P}	_	_	_
139-5	BOI069	139	è	è	essere	AUX	_
139-6	BOI069	139	abbastanza	abbastanza	abbastanza	ADV	_
139-7	BOI069	139	comoda	comoda	comodo	ADJ	_
139-8	BOI069	139	come	come	come	ADP	_
139-9	BOI069	139	paese:	paese	paese	NOUN	_
139-10	BOI069	139	e	e	e	CCONJ	_
139-11	BOI069	139	anche	anche	anche	ADV	_
139-12	BOI069	139	molto	molto	molto	ADV	_
139-13	BOI069	139	tranquillo	tranquillo	tranquillo	ADJ	_
140-0	BOR019	140	ho	ho	avere	AUX	_
140-1	BOR019	140	capito	capito	capere	VERB	_
140-2	BOR019	140	{P}	{P}	_	_	_
140-3	BOR019	140	ho	ho	avere	AUX	_
140-4	BOR019	140	capito	capito	capere	VERB	_
141-0	BOR019	141	m:h	mh	mh	NOUN	_
141-1	BOR019	141	dicevi	dicevi	diceve	ADJ	_
141-2	BOR019	141	che	che	che	PRON	_
141-3	BOR019	141	andavi	andavi	andavare	VERB	_
141-4	BOR019	141	verso	verso	verso	ADP	_
141-5	BOR019	141	ferrara	ferrara	ferrara	NOUN	_
141-6	BOR019	141	anche	anche	anche	ADV	_
141-7	BOR019	141	quindi::	quindi	quindi	ADV	_
142-0	BOR019	142	fai	fai	fare	VERB	_
142-1	BOR019	142	avanti	avanti	avanti	ADV	_
142-2	BOR019	142	indietro	indietro	indietro	ADV	_
142-3	BOR019	142	spesso?	spesso	spesso	ADV	Intonation=rising
143-0	BOI069	143	sì	sì	sì	ADV	_
144-0	BOR019	144	°ho	ho	avere	AUX	Volume=low
144-1	BOR019	144	capito°	capito	capito	VERB	Volume=low
144-2	BOR019	144	{P}	{P}	_	_	_
144-3	BOR019	144	come	come	come	ADP	_
144-4	BOR019	144	mai?	mai	mai	ADV	Intonation=rising
145-0	BOR019	145	se	se	se	SCONJ	_
145-1	BOR019	145	posso	posso	potere	AUX	_
145-2	BOR019	145	chiedere	chiedere	chiedere	VERB	_
146-0	BOI069	146	la	la	il	DET	_
146-1	BOI069	146	morosa	morosa	morosa	NOUN	_
146-2	BOI069	146	{ride}	{ride}	_	_	_
147-0	BOR019	147	A::H	ah	ah	INTJ	Volume=high
147-1	BOR019	147	[eh]	eh	eh	INTJ	_
147-2	BOR019	147	{ride}	{ride}	_	_	_
148-0	BOI069	148	[xxx]	x	decimo	ADJ	_
149-0	BOR019	149	{prende_fiato}	{prende_fiato}	_	X	_
150-0	BOI069	150	(un)	un	uno	DET	_
150-1	BOI069	150	classico	classico	classico	NOUN	_
150-2	BOI069	150	la	la	il	DET	_
150-3	BOI069	150	morosa	morosa	morosa	NOUN	_
151-0	BOR019	151	a:h	ah	ah	INTJ	_
151-1	BOR019	151	o[kay]	okay	okay	NOUN	_
152-0	BOI069	152	[che	che	che	PRON	_
152-1	BOI069	152	abi]ta	abita	abitare	VERB	_
152-2	BOI069	152	{P}	{P}	_	_	_
152-3	BOI069	152	in	in	in	ADP	_
152-4	BOI069	152	centro	centro	centro	NOUN	_
152-5	BOI069	152	a	a	a	ADP	_
152-6	BOI069	152	ferrara	ferrara	ferrara	NOUN	_
153-0	BOR019	153	a::h	ah	ah	INTJ	_
153-1	BOR019	153	{ride}	{ride}	_	_	_
154-0	BOI069	154	(però)	però	però	ADV	_
154-1	BOI069	154	{P}	{P}	_	_	_
154-2	BOI069	154	a	a	a	ADP	_
154-3	BOI069	154	essere	essere	essere	AUX	_
154-4	BOI069	154	sinceri,	sinceri	sincero	ADJ	Intonation=weakly_rising
154-5	BOI069	154	tra	tra	tra	ADP	_
154-6	BOI069	154	{P}	{P}	_	_	_
154-7	BOI069	154	bologna	bologna	bologna	NOUN	_
154-8	BOI069	154	e	e	e	CCONJ	_
154-9	BOI069	154	ferrara	ferrara	ferrara	NOUN	_
155-0	BOI069	155	(un	un	uno	DET	_
155-1	BOI069	155	po'	po'	poco	ADV	_
155-2	BOI069	155	gli	gli	il	DET	_
155-3	BOI069	155	mo~)	mo~	mo~	PROPN	Interrupted=Yes
155-4	BOI069	155	{ride}	{ride}	_	_	_
155-5	BOI069	155	i	i	il	DET	_
155-6	BOI069	155	bolognesi	bolognesi	bolognese	NOUN	_
155-7	BOI069	155	mi	mi	mi	PRON	_
155-8	BOI069	155	odieranno	odieranno	odiare	VERB	_
155-9	BOI069	155	per	per	per	ADP	_
155-10	BOI069	155	questo	questo	questo	PRON	_
155-11	BOI069	155	però	però	però	ADV	_
155-12	BOI069	155	(direi)	direi	dire	VERB	_
155-13	BOI069	155	che	che	che	SCONJ	_
155-14	BOI069	155	preferisco	preferisco	preferiscare	VERB	_
155-15	BOI069	155	ferrara,	ferrara	ferrarare	VERB	Intonation=weakly_rising
155-16	BOI069	155	perché	perché	perché	SCONJ	_
155-17	BOI069	155	è	è	essere	AUX	_
155-18	BOI069	155	un	un	uno	DET	_
155-19	BOI069	155	po'	po'	poco	ADV	_
155-20	BOI069	155	più	più	più	ADV	_
155-21	BOI069	155	piccola	piccola	piccolo	ADJ	_
156-0	BOR019	156	{ride}	{ride}	_	X	_
157-0	BOR019	157	>mhmh<	mhmh	mhmh	INTJ	_
157-1	BOR019	157	cer[to]	certo	certo	ADV	_
158-0	BOI069	158	[pe]rò	però	però	ADV	_
158-1	BOI069	158	{P}	{P}	_	_	_
158-2	BOI069	158	è	è	essere	AUX	_
158-3	BOI069	158	{P}	{P}	_	_	_
158-4	BOI069	158	mh	mh	mh	ADV	_
158-5	BOI069	158	un	un	uno	DET	_
158-6	BOI069	158	po'	po'	poco	ADV	_
158-7	BOI069	158	più	più	più	ADV	_
158-8	BOI069	158	tranquilla	tranquilla	tranquillo	ADJ	_
158-9	BOI069	158	nel	nel	_	_	_
158-9a	_	_	_	in	in	ADP	_
158-9b	_	_	_	il	il	DET	_
158-10	BOI069	158	senso	senso	senso	NOUN	_
158-11	BOI069	158	viv~	viv~	viv~	PROPN	Interrupted=Yes
158-12	BOI069	158	~ssuta	~ssuta	~ssere	VERB	Interrupted=Yes
158-13	BOI069	158	{P}	{P}	_	_	_
158-14	BOI069	158	nella	nella	_	_	_
158-14a	_	_	_	in	in	ADP	_
158-14b	_	_	_	la	il	DET	_
158-15	BOI069	158	posizione	posizione	posizione	NOUN	_
158-16	BOI069	158	dove	dove	dove	ADV	_
158-17	BOI069	158	è	è	essere	AUX	_
158-18	BOI069	158	lei	lei	lei	PRON	_
158-19	BOI069	158	>quindi<	quindi	quindi	ADV	_
158-20	BOI069	158	nel	nel	_	_	_
158-20a	_	_	_	in	in	ADP	_
158-20b	_	_	_	il	il	DET	_
158-21	BOI069	158	centro	centro	centro	NOUN	_
158-22	BOI069	158	storico,	storico	storico	ADJ	Intonation=weakly_rising
159-0	BOI069	159	e	e	e	CCONJ	_
159-1	BOI069	159	in	in	in	ADP	_
159-2	BOI069	159	una	una	uno	DET	_
159-3	BOI069	159	zona	zona	zona	NOUN	_
159-4	BOI069	159	in	in	in	ADP	_
159-5	BOI069	159	cui	cui	cui	PRON	_
159-6	BOI069	159	{P}	{P}	_	_	_
159-7	BOI069	159	principalmente	principalmente	principalmente	ADV	_
159-8	BOI069	159	si	si	si	PRON	_
159-9	BOI069	159	gira	gira	girare	VERB	_
159-10	BOI069	159	<solo	solo	solo	ADV	_
159-11	BOI069	159	a	a	a	ADP	_
159-12	BOI069	159	piedi>	piedi	piede	NOUN	_
160-0	BOI069	160	<non	non	non	ADV	_
160-1	BOI069	160	si	si	si	PRON	_
160-2	BOI069	160	sente>	sente	sentire	VERB	_
160-3	BOI069	160	tutto	tutto	tutto	PRON	_
160-4	BOI069	160	quello	quello	quello	PRON	_
160-5	BOI069	160	che	che	che	PRON	_
160-6	BOI069	160	è	è	essere	AUX	_
160-7	BOI069	160	il	il	il	DET	_
160-8	BOI069	160	disagio	disagio	disagio	NOUN	_
160-9	BOI069	160	del	del	_	_	_
160-9a	_	_	_	di	di	ADP	_
160-9b	_	_	_	il	il	DET	_
160-10	BOI069	160	bo~	bo~	bo~	PROPN	Interrupted=Yes
160-11	BOI069	160	di~	di~	di~	PROPN	Interrupted=Yes
160-12	BOI069	160	magari	magari	magari	ADV	_
160-13	BOI069	160	che	che	che	SCONJ	_
160-14	BOI069	160	c'	c'	ci	PRON	SpaceAfter=No
160-15	BOI069	160	è	è	essere	VERB	_
160-16	BOI069	160	a	a	a	ADP	_
160-17	BOI069	160	bologna	bologna	bologna	NOUN	_
161-0	BOI069	161	[e::h]	eh	eh	ADV	_
161-1	BOI069	161	{P}	{P}	_	_	_
161-2	BOI069	161	>nel	nel	_	_	_
161-2a	_	_	_	in	in	ADP	_
161-2b	_	_	_	il	il	DET	_
161-3	BOI069	161	senso<	senso	senso	NOUN	_
161-4	BOI069	161	{P}	{P}	_	_	_
161-5	BOI069	161	in	in	in	ADP	_
161-6	BOI069	161	centro	centro	centro	NOUN	_
161-7	BOI069	161	a	a	a	ADP	_
161-8	BOI069	161	bologna,	bologna	bologna	NOUN	Intonation=weakly_rising
161-9	BOI069	161	ci	ci	ci	PRON	_
161-10	BOI069	161	sono	sono	essere	VERB	_
161-11	BOI069	161	alcune	alcune	alcuno	DET	_
161-12	BOI069	161	zone	zone	zona	NOUN	_
162-0	BOR019	162	[cioè]?	cioè	cioè	ADV	Intonation=rising
163-0	BOI069	163	che:	che	che	PRON	_
163-1	BOI069	163	sono	sono	essere	AUX	_
163-2	BOI069	163	molto	molto	molto	ADV	_
163-3	BOI069	163	trafficate:	trafficate	trafficare	VERB	_
163-4	BOI069	163	{P}	{P}	_	_	_
163-5	BOI069	163	e	e	e	CCONJ	_
163-6	BOI069	163	la	la	il	DET	_
163-7	BOI069	163	sera	sera	sera	NOUN	_
164-0	BOI069	164	sono	sono	essere	AUX	_
164-1	BOI069	164	{P}	{P}	_	_	_
164-2	BOI069	164	impossibili	impossibili	impossibile	ADJ	_
164-3	BOI069	164	{P}	{P}	_	_	_
164-4	BOI069	164	soprattutto	soprattutto	soprattutto	ADV	_
164-5	BOI069	164	anch~	anch~	anch~	PROPN	Interrupted=Yes
164-6	BOI069	164	>magari	magari	magari	ADV	_
164-7	BOI069	164	anche<	anche	anche	ADV	_
164-8	BOI069	164	per	per	per	ADP	_
164-9	BOI069	164	rip~	rip~	rip~	PROPN	Interrupted=Yes
164-10	BOI069	164	riuscire	riuscire	riuscire	VERB	_
164-11	BOI069	164	a	a	a	ADP	_
164-12	BOI069	164	riposare	riposare	riposare	VERB	_
164-13	BOI069	164	bene	bene	bene	ADV	_
165-0	BOR019	165	[m:h]	mh	mh	NOUN	_
166-0	BOI069	166	[>ci	ci	ci	PRON	_
166-1	BOI069	166	sono<]	sono	essere	VERB	_
166-2	BOI069	166	{P}	{P}	_	_	_
166-3	BOI069	166	molti	molti	molto	DET	_
166-4	BOI069	166	locali	locali	localo	NOUN	_
166-5	BOI069	166	in	in	in	ADP	_
166-6	BOI069	166	centro	centro	centro	NOUN	_
166-7	BOI069	166	a	a	a	ADP	_
166-8	BOI069	166	bologna,	bologna	bologna	NOUN	Intonation=weakly_rising
166-9	BOI069	166	{P}	{P}	_	_	_
166-10	BOI069	166	e	e	e	CCONJ	_
166-11	BOI069	166	di	di	di	ADP	_
166-12	BOI069	166	sera	sera	sera	NOUN	_
166-13	BOI069	166	notte:	notte	notte	NOUN	_
166-14	BOI069	166	{P}	{P}	_	_	_
166-15	BOI069	166	è:	è	essere	AUX	_
167-0	BOI069	167	<molto>	molto	molto	ADV	_
167-1	BOI069	167	affollato	affollato	affollato	VERB	_
167-2	BOI069	167	e	e	e	CCONJ	_
167-3	BOI069	167	quindi	quindi	quindi	ADV	_
167-4	BOI069	167	c'	c'	ci	PRON	SpaceAfter=No
167-5	BOI069	167	è	è	essere	VERB	_
167-6	BOI069	167	molto	molto	molto	ADV	_
167-7	BOI069	167	bordello	bordello	bordello	NOUN	_
167-8	BOI069	167	non	non	non	ADV	_
167-9	BOI069	167	si	si	si	PRON	_
167-10	BOI069	167	riesce	riesce	riuscire	VERB	_
167-11	BOI069	167	a	a	a	ADP	_
167-12	BOI069	167	riposare.	riposare	riposare	VERB	Intonation=falling
167-13	BOI069	167	QUA	qua	qua	ADV	Volume=high
167-14	BOI069	167	invece	invece	invece	ADV	_
167-15	BOI069	167	>anche	anche	anche	ADV	_
167-16	BOI069	167	se	se	se	SCONJ	_
167-17	BOI069	167	sei<	sei	sei	NUM	_
167-18	BOI069	167	sotto	sotto	sotto	ADP	_
167-19	BOI069	167	il	il	il	DET	_
167-20	BOI069	167	centro	centro	centro	NOUN	_
167-21	BOI069	167	storico	storico	storico	ADJ	_
167-22	BOI069	167	si	si	si	PRON	_
167-23	BOI069	167	riesce	riesce	riuscire	VERB	_
167-24	BOI069	167	a	a	a	ADP	_
167-25	BOI069	167	riposar	riposar	riposare	VERB	_
167-26	BOI069	167	benissimo.	benissimo	bene	ADV	Intonation=falling
168-0	BOR019	168	okay	okay	okay	X	_
168-1	BOR019	168	okay	okay	okay	X	_
168-2	BOR019	168	{P}	{P}	_	_	_
168-3	BOR019	168	quindi	quindi	quindi	X	_
168-4	BOR019	168	ferrara?	ferrara	ferrarare	VERB	Intonation=rising
168-5	BOR019	168	{ride}	{ride}	_	_	_
169-0	BOI069	169	ferrara	ferrara	ferrarare	VERB	_
170-0	BOR019	170	{prende_fiato}	{prende_fiato}	_	_	_
170-1	BOR019	170	ferr[ara]	ferrara	ferrarare	VERB	_
171-0	BOI069	171	ferrara	ferrara	ferrarare	VERB	_
172-0	BOI069	172	[que]sto	questo	questo	PRON	_
172-1	BOI069	172	è	è	essere	AUX	_
172-2	BOI069	172	un	un	uno	DET	_
172-3	BOI069	172	punto	punto	punto	NOUN	_
172-4	BOI069	172	a	a	a	ADP	_
172-5	BOI069	172	favore	favore	favore	NOUN	_
172-6	BOI069	172	per	per	per	ADP	_
172-7	BOI069	172	ferrara	ferrara	ferrara	NOUN	_
172-8	BOI069	172	esatto	esatto	esatto	ADJ	_
173-0	BOR019	173	{prende_fiato}	{prende_fiato}	_	_	_
173-1	BOR019	173	ah	ah	ah	INTJ	_
173-2	BOR019	173	okay	okay	okay	NOUN	_
173-3	BOR019	173	{prende_fiato}	{prende_fiato}	_	_	_
173-4	BOR019	173	va	va	andare	VERB	_
173-5	BOR019	173	bene	bene	bene	ADV	_
174-0	BOR019	174	{prende_fiato}	{prende_fiato}	_	_	_
174-1	BOR019	174	e:hm	ehm	ehm	NOUN	_
174-2	BOR019	174	{P}	{P}	_	_	_
174-3	BOR019	174	ah	ah	ah	INTJ	_
174-4	BOR019	174	eh	eh	eh	INTJ	_
174-5	BOR019	174	riguardo:	riguardo	riguardo	ADV	_
174-6	BOR019	174	al	al	_	_	_
174-6a	_	_	_	a	a	ADP	_
174-6b	_	_	_	il	il	DET	_
174-7	BOR019	174	tuo	tuo	tuo	DET	_
174-8	BOR019	174	lavoro,	lavoro	lavoro	NOUN	Intonation=weakly_rising
174-9	BOR019	174	m::h	mh	mh	ADJ	_
174-10	BOR019	174	{P}	{P}	_	_	_
174-11	BOR019	174	ti	ti	ti	PRON	_
174-12	BOR019	174	piace?	piace	piacere	VERB	Intonation=rising
174-13	BOR019	174	o::	o	o	CCONJ	_
174-14	BOR019	174	magari	magari	magari	ADV	_
174-15	BOR019	174	preferiresti	preferiresti	preferiere	AUX	_
174-16	BOR019	174	cambiare	cambiare	cambiare	VERB	_
175-0	BOI069	175	no	no	no	ADV	_
175-1	BOI069	175	{P}	{P}	_	_	_
175-2	BOI069	175	sono	sono	essere	AUX	_
175-3	BOI069	175	riuscito:	riuscito	riuscire	VERB	_
175-4	BOI069	175	{P}	{P}	_	_	_
175-5	BOI069	175	tranquillamente	tranquillamente	tranquillamente	ADV	_
175-6	BOI069	175	a	a	a	ADP	_
175-7	BOI069	175	scegliere	scegliere	scegliere	VERB	_
175-8	BOI069	175	il	il	il	DET	_
175-9	BOI069	175	lavoro	lavoro	lavoro	NOUN	_
175-10	BOI069	175	che	che	che	PRON	_
175-11	BOI069	175	volevo	volevo	volere	VERB	_
176-0	BOI069	176	fortuna	fortuna	fortuna	NOUN	_
176-1	BOI069	176	d~	d~	d~	PROPN	Interrupted=Yes
176-2	BOI069	176	{P}	{P}	_	_	_
176-3	BOI069	176	magari	magari	magari	ADV	_
176-4	BOI069	176	di	di	di	ADP	_
176-5	BOI069	176	essere	essere	essere	AUX	_
176-6	BOI069	176	riuscito	riuscito	riuscire	VERB	_
176-7	BOI069	176	a	a	a	ADP	_
176-8	BOI069	176	passare	passare	passare	VERB	_
176-9	BOI069	176	con	con	con	ADP	_
176-10	BOI069	176	un	un	uno	DET	_
176-11	BOI069	176	buon	buon	buono	ADJ	_
176-12	BOI069	176	voto	voto	voto	NOUN	_
176-13	BOI069	176	in:	in	in	ADP	_
176-14	BOI069	176	{P}	{P}	_	_	_
176-15	BOI069	176	una	una	uno	DET	_
176-16	BOI069	176	materia	materia	materia	NOUN	_
176-17	BOI069	176	che	che	che	PRON	_
176-18	BOI069	176	è	è	essere	AUX	_
176-19	BOI069	176	{P}	{P}	_	_	_
176-20	BOI069	176	>comunque<	comunque	comunque	ADV	_
176-21	BOI069	176	è	è	essere	AUX	_
176-22	BOI069	176	molto	molto	molto	ADV	_
176-23	BOI069	176	attuale	attuale	attuale	ADJ	_
176-24	BOI069	176	ti~	ti~	ti~	PROPN	Interrupted=Yes
176-25	BOI069	176	come	come	come	ADP	_
176-26	BOI069	176	l'	l'	il	DET	SpaceAfter=No
176-27	BOI069	176	elettronica	elettronica	elettronica	NOUN	_
177-0	BOI069	177	e::h	eh	eh	INTJ	_
177-1	BOI069	177	mi	mi	mi	PRON	_
177-2	BOI069	177	sono	sono	essere	AUX	_
177-3	BOI069	177	arrivate	arrivate	arrivare	VERB	_
177-4	BOI069	177	un	un	uno	DET	_
177-5	BOI069	177	sacco	sacco	sacco	NOUN	_
177-6	BOI069	177	di	di	di	ADP	_
177-7	BOI069	177	richieste	richieste	richieste	NOUN	_
177-8	BOI069	177	di	di	di	ADP	_
177-9	BOI069	177	lavoro,	lavoro	lavoro	NOUN	Intonation=weakly_rising
177-10	BOI069	177	e	e	e	CCONJ	_
177-11	BOI069	177	sono	sono	essere	AUX	_
177-12	BOI069	177	riuscito	riuscito	riuscire	VERB	_
177-13	BOI069	177	a	a	a	ADP	_
177-14	BOI069	177	{P}	{P}	_	_	_
177-15	BOI069	177	smistarle	smistarle	_	_	_
177-15a	_	_	_	smistar	smistare	VERB	_
177-15b	_	_	_	le	le	PRON	_
177-16	BOI069	177	bene	bene	bene	ADV	_
177-17	BOI069	177	poi	poi	poi	ADV	_
177-18	BOI069	177	a:	a	a	ADP	_
177-19	BOI069	177	{P}	{P}	_	_	_
177-20	BOI069	177	(terra~)	terra~	terra~	PROPN	Interrupted=Yes
177-21	BOI069	177	trovare	trovare	trovare	VERB	_
177-22	BOI069	177	un	un	uno	DET	_
177-23	BOI069	177	lavoro	lavoro	lavoro	NOUN	_
177-24	BOI069	177	che	che	che	PRON	_
177-25	BOI069	177	mi	mi	mi	PRON	_
177-26	BOI069	177	interessava.	interessava	interessare	VERB	Intonation=falling
178-0	BOI069	178	quindi:	quindi	quindi	ADV	_
178-1	BOI069	178	{P}	{P}	_	_	_
178-2	BOI069	178	sono	sono	essere	AUX	_
178-3	BOI069	178	molto	molto	molto	ADV	_
178-4	BOI069	178	soddisfatto	soddisfatto	soddisfare	VERB	_
179-0	BOR019	179	fortunato	fortunato	fortunato	VERB	_
179-1	BOR019	179	{P}	{P}	_	_	_
179-2	BOR019	179	cavolo	cavolo	cavolo	NOUN	_
180-0	BOR019	180	{prende_fiato}	{prende_fiato}	_	_	_
180-1	BOR019	180	{ride}	{ride}	_	_	_
180-2	BOR019	180	e	e	e	CCONJ	_
180-3	BOR019	180	invece:	invece	invece	ADV	_
180-4	BOR019	180	ad	ad	a	ADP	_
180-5	BOR019	180	esempio	esempio	esempio	NOUN	_
180-6	BOR019	180	per	per	per	ADP	_
180-7	BOR019	180	l'	l'	il	DET	SpaceAfter=No
180-8	BOR019	180	estero,	estero	estero	NOUN	Intonation=weakly_rising
180-9	BOR019	180	ti	ti	ti	PRON	_
180-10	BOR019	180	piacerebbe	piacerebbe	piacere	VERB	_
180-11	BOR019	180	andare	andare	andare	VERB	_
180-12	BOR019	180	a:	a	a	ADP	_
180-13	BOR019	180	lavorare	lavorare	lavorare	VERB	_
180-14	BOR019	180	all'	all'	_	_	SpaceAfter=No
180-14a	_	_	_	a	a	ADP	_
180-14b	_	_	_	l'	il	DET	_
180-15	BOR019	180	estero?	estero	estero	NOUN	Intonation=rising
180-16	BOR019	180	in	in	in	ADP	_
180-17	BOR019	180	un	un	uno	DET	_
180-18	BOR019	180	futuro,	futuro	futuro	NOUN	Intonation=weakly_rising
180-19	BOR019	180	nel	nel	_	_	_
180-19a	_	_	_	in	in	ADP	_
180-19b	_	_	_	il	il	DET	_
180-20	BOR019	180	caso	caso	caso	NOUN	_
181-0	BOI069	181	sì.	sì	sì	ADV	Intonation=falling
182-0	BOR019	182	s[ì:]?	sì	sì	ADV	Intonation=rising
183-0	BOI069	183	[le	le	il	DET	_
183-1	BOI069	183	pa]ghe	paghe	paga	NOUN	_
183-2	BOI069	183	sono	sono	essere	AUX	_
183-3	BOI069	183	più	più	più	ADV	_
183-4	BOI069	183	alte	alte	alto	ADJ	_
184-0	BOR019	184	{ride}	{ride}	_	X	_
185-0	BOI069	185	e	e	e	CCONJ	_
185-1	BOI069	185	poi:	poi	poi	ADV	_
185-2	BOI069	185	alla	alla	_	_	_
185-2a	_	_	_	a	a	ADP	_
185-2b	_	_	_	la	il	DET	_
185-3	BOI069	185	fine	fine	fine	NOUN	_
185-4	BOI069	185	nel	nel	_	_	_
185-4a	_	_	_	in	in	ADP	_
185-4b	_	_	_	il	il	DET	_
185-5	BOI069	185	settore	settore	settore	NOUN	_
185-6	BOI069	185	in	in	in	ADP	_
185-7	BOI069	185	cui	cui	cui	DET	_
185-8	BOI069	185	lavoro	lavoro	lavoro	NOUN	_
185-9	BOI069	185	si	si	si	PRON	_
185-10	BOI069	185	è	è	essere	AUX	_
185-11	BOI069	185	molto:	molto	molto	ADV	_
186-0	BOI069	186	alla	alla	_	_	_
186-0a	_	_	_	a	a	ADP	_
186-0b	_	_	_	la	il	DET	_
186-1	BOI069	186	fine	fine	fine	NOUN	_
186-2	BOI069	186	è	è	essere	AUX	_
186-3	BOI069	186	abbastanza	abbastanza	abbastanza	ADV	_
186-4	BOI069	186	standard	standard	standard	ADJ	_
186-5	BOI069	186	perché	perché	perché	SCONJ	_
186-6	BOI069	186	{P}	{P}	_	_	_
186-7	BOI069	186	è	è	essere	AUX	_
186-8	BOI069	186	sem~	sem~	sem~	PROPN	Interrupted=Yes
186-9	BOI069	186	{P}	{P}	_	_	_
186-10	BOI069	186	~pre	~pre	~prire	VERB	Interrupted=Yes
186-11	BOI069	186	quello	quello	quello	PRON	_
186-12	BOI069	186	>nel	nel	_	_	_
186-12a	_	_	_	in	in	ADP	_
186-12b	_	_	_	il	il	DET	_
186-13	BOI069	186	senso<	senso	senso	NOUN	_
186-14	BOI069	186	non	non	non	ADV	_
186-15	BOI069	186	si	si	si	PRON	_
186-16	BOI069	186	possono	possono	potere	AUX	_
186-17	BOI069	186	fare	fare	fare	VERB	_
186-18	BOI069	186	troppe	troppe	troppo	DET	_
186-19	BOI069	186	modifiche	modifiche	modifica	NOUN	_
186-20	BOI069	186	a	a	a	ADP	_
186-21	BOI069	186	quello	quello	quello	PRON	_
186-22	BOI069	186	che	che	che	PRON	_
186-23	BOI069	186	è	è	essere	VERB	_
186-24	BOI069	186	{P}	{P}	_	_	_
186-25	BOI069	186	i~	i~	i~	PROPN	Interrupted=Yes
186-26	BOI069	186	in	in	in	ADP	_
186-27	BOI069	186	genere	genere	genere	VERB	_
186-28	BOI069	186	un	un	uno	DET	_
186-29	BOI069	186	impianto	impianto	impianto	NOUN	_
187-0	BOR019	187	certo	certo	certo	ADV	_
188-0	BOI069	188	quindi:	quindi	quindi	ADV	_
188-1	BOI069	188	{P}	{P}	_	_	_
188-2	BOI069	188	che	che	che	SCONJ	_
188-3	BOI069	188	vada	vada	andare	VERB	_
