token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
210-12	PKP065	210	entrare	entrare	entrare	VERB	_
210-13	PKP065	210	dentro	dentro	dentro	ADP	_
210-14	PKP065	210	bologna,	bologna	bologna	NOUN	Intonation=weakly_rising
210-15	PKP065	210	arriva~	arriva~	arriva~	PROPN	Interrupted=Yes
210-16	PKP065	210	prima	prima	prima	ADV	_
210-17	PKP065	210	di	di	di	ADP	_
210-18	PKP065	210	tutto	tutto	tutto	PRON	_
211-0	PKP065	211	tanto	tanto	tanto	ADV	_
211-1	PKP065	211	se	se	se	SCONJ	_
211-2	PKP065	211	lavoriamo	lavoriamo	lavorare	VERB	_
211-3	PKP065	211	alla	alla	_	_	_
211-3a	_	_	_	a	a	ADP	_
211-3b	_	_	_	la	il	DET	_
211-4	PKP065	211	mattina	mattina	mattina	NOUN	_
211-5	PKP065	211	dopo	dopo	dopo	ADP	_
211-6	PKP065	211	pranzo	pranzo	pranzo	NOUN	_
211-7	PKP065	211	prima	prima	prima	ADV	_
211-8	PKP065	211	de	de	de	ADP	_
211-9	PKP065	211	una	una	uno	DET	_
211-10	PKP065	211	certa	certa	certo	ADJ	_
211-11	PKP065	211	ora	ora	ora	NOUN	_
211-12	PKP065	211	non	non	non	ADV	_
211-13	PKP065	211	riesci	riesci	riuscire	VERB	_
211-14	PKP065	211	MAI	mai	mai	ADV	Volume=high
211-15	PKP065	211	a	a	a	ADP	_
211-16	PKP065	211	partire	partire	partire	VERB	_
212-0	PKP063	212	mh	mh	mh	NOUN	_
213-0	PKP065	213	eh	eh	eh	INTJ	_
214-0	PKP065	214	e	e	e	CCONJ	_
214-1	PKP065	214	il	il	il	DET	_
214-2	PKP065	214	traffico,	traffico	traffico	NOUN	Intonation=weakly_rising
214-3	PKP065	214	e	e	e	CCONJ	_
214-4	PKP065	214	tutto,	tutto	tutto	PRON	Intonation=weakly_rising
214-5	PKP065	214	la	la	il	DET	_
214-6	PKP065	214	tangenziale,	tangenziale	tangenziale	ADJ	Intonation=weakly_rising
214-7	PKP065	214	entrare	entrare	entrare	VERB	_
214-8	PKP065	214	dentro	dentro	dentro	ADP	_
214-9	PKP065	214	bologna,	bologna	bologna	NOUN	Intonation=weakly_rising
214-10	PKP065	214	arrivare	arrivare	arrivare	VERB	_
214-11	PKP065	214	da	da	da	ADP	_
214-12	PKP065	214	te,	te	te	PRON	Intonation=weakly_rising
214-13	PKP065	214	riuscire,	riuscire	riuscire	VERB	Intonation=weakly_rising
214-14	PKP065	214	tangenziale,	tangenziale	tangenziala	NOUN	Intonation=weakly_rising
214-15	PKP065	214	e	e	e	CCONJ	_
214-16	PKP065	214	ri~	ri~	ri~	PROPN	Interrupted=Yes
214-17	PKP065	214	ripartire,	ripartire	ripartire	AUX	Intonation=weakly_rising
214-18	PKP065	214	capito	capito	capere	VERB	_
214-19	PKP065	214	perdiamo	perdiamo	perdare	VERB	_
214-20	PKP065	214	<due	due	due	NUM	_
214-21	PKP065	214	ore>	ore	ora	NOUN	_
214-22	PKP065	214	tra	tra	tra	ADP	_
214-23	PKP065	214	(u)na	una	uno	DET	_
214-24	PKP065	214	roba	roba	roba	NOUN	_
214-25	PKP065	214	e	e	e	CCONJ	_
214-26	PKP065	214	~n	~n	~no	DET	Interrupted=Yes
214-27	PKP065	214	altra	altra	altro	PRON	_
215-0	PKP065	215	e	e	e	CCONJ	_
215-1	PKP065	215	arrivamo	arrivamo	arrire	VERB	_
215-2	PKP065	215	su	su	su	ADV	_
215-3	PKP065	215	che	che	che	SCONJ	_
215-4	PKP065	215	è	è	essere	AUX	_
215-5	PKP065	215	notte	notte	notte	NOUN	_
216-0	PKP063	216	eh	eh	eh	INTJ	_
216-1	PKP063	216	mh:	mh	mh	INTJ	_
216-2	PKP063	216	allor[a::	allora	allora	ADV	_
216-3	PKP063	216	l'	l'	il	DET	SpaceAfter=No
216-4	PKP063	216	an]data	andata	andata	NOUN	_
216-5	PKP063	216	me	me	me	PRON	_
216-6	PKP063	216	la	la	la	PRON	_
216-7	PKP063	216	faccio	faccio	fare	VERB	_
216-8	PKP063	216	in	in	in	ADP	_
216-9	PKP063	216	treno	treno	treno	NOUN	_
217-0	PKP065	217	[eh]	eh	eh	INTJ	_
218-0	PKP063	218	e:	e	e	CCONJ	_
218-1	PKP063	218	al	al	_	_	_
218-1a	_	_	_	a	a	ADP	_
218-1b	_	_	_	il	il	DET	_
218-2	PKP063	218	ritorno::	ritorno	ritorno	NOUN	_
218-3	PKP063	218	{P}	{P}	_	_	_
218-4	PKP063	218	boh	boh	boh	ADJ	_
219-0	PKP063	219	al	al	_	_	_
219-0a	_	_	_	a	a	ADP	_
219-0b	_	_	_	il	il	DET	_
219-1	PKP063	219	ritorno	ritorno	ritorno	NOUN	_
219-2	PKP063	219	o	o	o	CCONJ	_
219-3	PKP063	219	m'	m'	mi	PRON	SpaceAfter=No
219-4	PKP063	219	accompagnate	accompagnate	accompagnare	VERB	_
219-5	PKP063	219	voi	voi	voi	PRON	_
219-6	PKP063	219	oppure	oppure	oppure	CCONJ	_
219-7	PKP063	219	torno	torno	tornare	VERB	_
219-8	PKP063	219	lo	lo	il	DET	_
219-9	PKP063	219	stesso	stesso	stesso	PRON	_
219-10	PKP063	219	in	in	in	ADP	_
219-11	PKP063	219	treno	treno	treno	NOUN	_
220-0	PKP065	220	al	al	_	_	_
220-0a	_	_	_	a	a	ADP	_
220-0b	_	_	_	il	il	DET	_
220-1	PKP065	220	ritorno	ritorno	ritorno	NOUN	_
220-2	PKP065	220	alla	alla	_	_	_
220-2a	_	_	_	a	a	ADP	_
220-2b	_	_	_	la	il	DET	_
220-3	PKP065	220	fine	fine	fine	NOUN	_
220-4	PKP065	220	non	non	non	ADV	_
220-5	PKP065	220	me	me	me	PRON	_
220-6	PKP065	220	(i)mporta	importa	importare	VERB	_
220-7	PKP065	220	gianni	gianni	gianne	ADJ	_
220-8	PKP065	220	è	è	essere	AUX	_
220-9	PKP065	220	l'	l'	il	DET	SpaceAfter=No
220-10	PKP065	220	andata	andata	andata	NOUN	_
220-11	PKP065	220	che	che	che	PRON	_
220-12	PKP065	220	non:	non	non	ADV	_
220-13	PKP065	220	bisogna	bisogna	bisognare	VERB	_
220-14	PKP065	220	far	far	farre	VERB	_
220-15	PKP065	220	niente	niente	niente	PRON	_
220-16	PKP065	220	perché	perché	perché	SCONJ	_
221-0	PKP065	221	eh	eh	eh	INTJ	_
221-1	PKP065	221	se	se	se	SCONJ	_
221-2	PKP065	221	no	no	no	ADV	_
221-3	PKP065	221	capito	capito	capire	VERB	_
221-4	PKP065	221	andiamo	andiamo	andare	VERB	_
221-5	PKP065	221	su,	su	su	ADP	Intonation=weakly_rising
221-6	PKP065	221	la	la	il	DET	_
221-7	PKP065	221	maggior	maggior	maggiore	ADJ	_
221-8	PKP065	221	parte	parte	parte	NOUN	_
221-9	PKP065	221	delle	delle	_	_	_
221-9a	_	_	_	di	di	ADP	_
221-9b	_	_	_	le	il	DET	_
221-10	PKP065	221	volte	volte	volta	NOUN	_
221-11	PKP065	221	mi	mi	mi	PRON	_
221-12	PKP065	221	tocca	tocca	toccare	VERB	_
221-13	PKP065	221	far	far	fare	VERB	_
221-14	PKP065	221	spesa	spesa	spesa	NOUN	_
221-15	PKP065	221	perché	perché	perché	SCONJ	_
222-0	PKP065	222	la	la	il	DET	_
222-1	PKP065	222	nonna	nonna	nonno	NOUN	_
222-2	PKP065	222	non	non	non	ADV	_
222-3	PKP065	222	c'	c'	ci	PRON	SpaceAfter=No
222-4	PKP065	222	ha	ha	avere	VERB	_
222-5	PKP065	222	un	un	uno	DET	_
222-6	PKP065	222	cavolo	cavolo	cavolo	NOUN	_
222-7	PKP065	222	e	e	e	CCONJ	_
222-8	PKP065	222	paolo	paolo	paolo	NOUN	_
222-9	PKP065	222	arri[va	arriva	arrivare	VERB	_
222-10	PKP065	222	alle	alle	_	_	_
222-10a	_	_	_	a	a	ADP	_
222-10b	_	_	_	le	il	DET	_
222-11	PKP065	222	dieci]	dieci	dieci	NUM	_
223-0	PKP064	223	[no	no	no	ADV	_
223-1	PKP064	223	la	la	il	DET	_
223-2	PKP064	223	maggior	maggior	maggiore	ADJ	_
223-3	PKP064	223	parte]	parte	parte	NOUN	_
223-4	PKP064	223	delle	delle	_	_	_
223-4a	_	_	_	di	di	ADP	_
223-4b	_	_	_	le	il	DET	_
223-5	PKP064	223	volte	volte	volta	NOUN	_
223-6	PKP064	223	{P}[]	{P}	_	_	_
223-7	PKP064	223	semp[re]	sempre	sempre	ADV	_
224-0	PKP065	224	[eh]	eh	eh	INTJ	_
225-0	PKP063	225	[m]h	mh	mh	NOUN	_
226-0	PKP065	226	quindi	quindi	quindi	ADV	_
226-1	PKP065	226	te	te	te	PRON	_
226-2	PKP065	226	la	la	il	DET	_
226-3	PKP065	226	settimana	settimana	settimana	NOUN	_
226-4	PKP065	226	prossima	prossima	prossimo	ADJ	_
226-5	PKP065	226	no	no	no	ADV	_
226-6	PKP065	226	perché	perché	perché	SCONJ	_
226-7	PKP065	226	fai	fai	fare	VERB	_
226-8	PKP065	226	la	la	il	DET	_
226-9	PKP065	226	sera	sera	sera	NOUN	_
226-10	PKP065	226	{P}	{P}	_	_	_
226-11	PKP065	226	quindi	quindi	quindi	ADV	_
226-12	PKP065	226	niente	niente	niente	PRON	_
227-0	PKP063	227	ma	ma	ma	CCONJ	_
227-1	PKP063	227	tu	tu	tu	PRON	_
227-2	PKP063	227	non	non	non	ADV	_
227-3	PKP063	227	avevi	avevi	avere	AUX	_
227-4	PKP063	227	iniziato	iniziato	iniziare	VERB	_
227-5	PKP063	227	a	a	a	ADP	_
227-6	PKP063	227	lavorare	lavorare	lavorare	VERB	_
227-7	PKP063	227	spezzato	spezzato	spezzare	ADJ	_
227-8	PKP063	227	infatti?	infatti	infatti	ADV	Intonation=rising
228-0	PKP064	228	gennaio	gennaio	gennaio	NOUN	_
229-0	PKP063	229	ah:	ah	ah	INTJ	_
230-0	PKP065	230	no	no	no	ADV	_
230-1	PKP065	230	a	a	a	ADP	_
230-2	PKP065	230	[me~]	me~	me~	PROPN	Interrupted=Yes
231-0	PKP064	231	[che	che	che	SCONJ	_
231-1	PKP064	231	p]o(i)	poi	poi	ADV	_
231-2	PKP064	231	mamma	mamma	mamma	NOUN	_
231-3	PKP064	231	m'	m'	mi	PRON	SpaceAfter=No
231-4	PKP064	231	ha	ha	avere	AUX	_
231-5	PKP064	231	fatto	fatto	fare	VERB	_
231-6	PKP064	231	la	la	il	DET	_
231-7	PKP064	231	battuta	battuta	battuta	NOUN	_
232-0	PKP065	232	dai	dai	_	_	_
232-0a	_	_	_	da	da	ADP	_
232-0b	_	_	_	i	il	DET	_
232-1	PKP065	232	un	un	uno	DET	_
232-2	PKP065	232	goccio	goccio	goccio	NOUN	_
232-3	PKP065	232	d'	d'	d'	ADP	SpaceAfter=No
232-4	PKP065	232	a~:	a~:	_	_	_
232-5	PKP065	232	di	di	di	ADP	_
232-6	PKP065	232	vino	vino	vino	NOUN	_
232-7	PKP065	232	dai:	dai	_	_	_
232-7a	_	_	_	da	da	ADP	_
232-7b	_	_	_	i	il	DET	_
232-8	PKP065	232	battute	battute	battuta	NOUN	_
232-9	PKP065	232	daje	daje	dajo	ADJ	_
233-0	PKP063	233	che	che	che	DET	_
233-1	PKP063	233	battuta	battuta	battuta	NOUN	_
234-0	PKP064	234	dovrà	dovrà	dovere	AUX	_
234-1	PKP064	234	prendere	prendere	prendere	VERB	_
234-2	PKP064	234	l'	l'	il	DET	SpaceAfter=No
234-3	PKP064	234	appuntamento	appuntamento	appuntamento	NOUN	_
234-4	PKP064	234	per	per	per	ADP	_
234-5	PKP064	234	vedermi	vedermi	_	_	_
234-5a	_	_	_	veder	vedere	VERB	_
234-5b	_	_	_	mi	mi	PRON	_
235-0	PKP065	235	no	no	no	ADV	_
235-1	PKP065	235	mica	mica	mica	ADV	_
235-2	PKP065	235	per	per	per	ADP	_
235-3	PKP065	235	me	me	me	PRON	_
235-4	PKP065	235	l'	l'	lo	PRON	SpaceAfter=No
235-5	PKP065	235	ho	ho	avere	AUX	_
235-6	PKP065	235	detto	detto	dire	VERB	_
235-7	PKP065	235	l'	l'	lo	PRON	SpaceAfter=No
235-8	PKP065	235	ho	ho	avere	AUX	_
235-9	PKP065	235	detto	detto	dire	VERB	_
235-10	PKP065	235	[per	per	per	ADP	_
235-11	PKP065	235	te]	te	te	PRON	_
236-0	PKP063	236	[con	con	con	ADP	_
236-1	PKP063	236	lo	lo	il	DET	_
236-2	PKP063	236	s]pid?	spid	spid	NOUN	Intonation=rising
237-0	PKP064	237	con	con	con	ADP	_
237-1	PKP064	237	lo	lo	il	DET	_
237-2	PKP064	237	spid	spid	spid	NOUN	_
238-0	PKP065	238	mh	mh	mh	INTJ	_
238-1	PKP065	238	tanto	tanto	tanto	PRON	_
238-2	PKP065	238	che	che	che	PRON	_
238-3	PKP065	238	fa	fa	fare	VERB	_
238-4	PKP065	238	dieci	dieci	dieci	NUM	_
238-5	PKP065	238	ore	ore	ora	NOUN	_
238-6	PKP065	238	tutti	tutti	tutto	DET	_
238-7	PKP065	238	i	i	il	DET	_
238-8	PKP065	238	giorni	giorni	giorno	NOUN	_
238-9	PKP065	238	dodici	dodici	dodici	NUM	_
238-10	PKP065	238	ore	ore	ora	NOUN	_
238-11	PKP065	238	tutti	tutti	tutto	DET	_
238-12	PKP065	238	i	i	il	DET	_
238-13	PKP065	238	giorni	giorni	giorno	NOUN	_
238-14	PKP065	238	bell'	bell'	bello	ADJ	SpaceAfter=No
238-15	PKP065	238	a~	a~	a~	PROPN	Interrupted=Yes
238-16	PKP065	238	mh	mh	mh	NOUN	_
238-17	PKP065	238	bell'	bell'	bello	ADJ	SpaceAfter=No
238-18	PKP065	238	affare	affare	affare	VERB	_
239-0	PKP063	239	tu	tu	tu	PRON	_
239-1	PKP063	239	lo	lo	lo	PRON	_
239-2	PKP063	239	sai	sai	sapere	VERB	_
239-3	PKP063	239	vero	vero	vero	ADJ	_
239-4	PKP063	239	quali	quali	quale	PRON	_
239-5	PKP063	239	sono	sono	essere	AUX	_
239-6	PKP063	239	le	le	il	DET	_
239-7	PKP063	239	due	due	due	NUM	_
239-8	PKP063	239	parole	parole	parola	NOUN	_
239-9	PKP063	239	magiche	magiche	magico	ADJ	_
240-0	PKP063	240	lotta	lotta	lotta	NOUN	_
240-1	PKP063	240	si[ndacale]	sindacale	sindacale	ADJ	_
241-0	PKP064	241	[~ndacale]	~ndacale	~ndacale	ADJ	Interrupted=Yes
242-0	PKP064	242	cgil:	cgil	cgil	NOUN	_
243-0	PKP063	243	esa:tto	esatto	esatto	ADJ	_
244-0	PKP063	244	stop	stop	stop	NOUN	_
244-1	PKP063	244	alla	alla	_	_	_
244-1a	_	_	_	a	a	ADP	_
244-1b	_	_	_	la	il	DET	_
244-2	PKP063	244	cartotecnica	cartotecnica	cartotecnica	NOUN	_
245-0	PKP065	245	eh	eh	eh	INTJ	_
245-1	PKP065	245	vabbè	vabbè	vabbere	VERB	_
245-2	PKP065	245	eventualmente	eventualmente	eventualmente	ADV	_
245-3	PKP065	245	domenica	domenica	domenica	NOUN	_
245-4	PKP065	245	che	che	che	SCONJ	_
245-5	PKP065	245	che	che	che	DET	_
245-6	PKP065	245	roba	roba	roba	NOUN	_
245-7	PKP065	245	magnamo?	magnamo	magnre	VERB	Intonation=rising
246-0	PKP065	246	o	o	o	CCONJ	_
246-1	PKP065	246	i	i	il	DET	_
246-2	PKP065	246	ravioli	ravioli	raviolo	NOUN	_
246-3	PKP065	246	o	o	o	CCONJ	_
246-4	PKP065	246	i	i	il	DET	_
246-5	PKP065	246	gnocchi	gnocchi	gnocco	NOUN	_
247-0	PKP063	247	gnocchi:	gnocchi	gnocco	NOUN	_
248-0	PKP064	248	ravioli	ravioli	raviolo	NOUN	_
249-0	PKP063	249	gnocchi::	gnocchi	gnocco	NOUN	_
250-0	PKP063	250	<gnocchi	gnocchi	gnocchio	DET	_
250-1	PKP063	250	gnocchi	gnocchi	gnocco	NOUN	_
250-2	PKP063	250	gnocchi	gnocchi	gnocco	ADJ	_
250-3	PKP063	250	gnoc[chi>]	gnocchi	gnocco	ADJ	_
251-0	PKP065	251	[eh]	eh	eh	ADV	_
251-1	PKP065	251	con	con	con	ADP	_
251-2	PKP065	251	che	che	che	DET	_
251-3	PKP065	251	sugo	sugo	sugo	NOUN	_
251-4	PKP065	251	sia	sia	essere	AUX	_
251-5	PKP065	251	uno	uno	uno	PRON	_
251-6	PKP065	251	che	che	che	PRON	_
251-7	PKP065	251	~n	~n	~no	DET	Interrupted=Yes
251-8	PKP065	251	antro	antro	antro	NOUN	_
252-0	PKP063	252	formaggi?	formaggi	formagge	NOUN	Intonation=rising
253-0	PKP065	253	eh	eh	eh	INTJ	_
253-1	PKP065	253	vabbè	vabbè	vabbere	VERB	_
254-0	PKP063	254	al	al	_	_	_
254-0a	_	_	_	a	a	ADP	_
254-0b	_	_	_	il	il	DET	_
254-1	PKP063	254	ragù	ragù	ragù	NOUN	_
254-2	PKP063	254	vegetale?	vegetale	vegetale	ADJ	Intonation=rising
255-0	PKP065	255	mh	mh	mh	ADV	_
255-1	PKP065	255	con	con	con	ADP	_
255-2	PKP065	255	che	che	che	DET	_
255-3	PKP065	255	roba?	roba	roba	NOUN	Intonation=rising
256-0	PKP063	256	mh	mh	mh	NOUN	_
256-1	PKP063	256	seitan,	seitan	seitan	NOUN	Intonation=weakly_rising
256-2	PKP063	256	tempeh,	tempeh	tempeh	ADJ	Intonation=weakly_rising
256-3	PKP063	256	granulato	granulato	granulare	VERB	_
256-4	PKP063	256	di	di	di	ADP	_
256-5	PKP063	256	soia	soia	soia	NOUN	_
257-0	PKP064	257	mh:	mh	mh	NOUN	_
258-0	PKP063	258	no	no	no	ADV	_
258-1	PKP063	258	vabbè	vabbè	vabbere	VERB	_
258-2	PKP063	258	dai	dai	_	_	_
258-2a	_	_	_	da	da	ADP	_
258-2b	_	_	_	i	il	DET	_
258-3	PKP063	258	{P}	{P}	_	_	_
258-4	PKP063	258	c'	c'	ci	PRON	SpaceAfter=No
258-5	PKP063	258	è	è	essere	VERB	_
258-6	PKP063	258	nonna	nonna	nonno	NOUN	_
258-7	PKP063	258	no	no	no	ADV	_
259-0	PKP065	259	ah	ah	ah	INTJ	_
259-1	PKP065	259	se	se	se	SCONJ	_
259-2	PKP065	259	è	è	essere	AUX	_
259-3	PKP065	259	saporito	saporito	saporire	VERB	_
259-4	PKP065	259	che	che	che	SCONJ	_
259-5	PKP065	259	me	me	me	PRON	_
259-6	PKP065	259	(i)mporta	importa	importa	VERB	_
259-7	PKP065	259	tanto	tanto	tanto	ADV	_
259-8	PKP065	259	anche	anche	anche	ADV	_
259-9	PKP065	259	l'	l'	il	DET	SpaceAfter=No
259-10	PKP065	259	altra	altra	altro	ADJ	_
259-11	PKP065	259	volta	volta	volta	NOUN	_
259-12	PKP065	259	ho	ho	avere	AUX	_
259-13	PKP065	259	fatto	fatto	fare	VERB	_
259-14	PKP065	259	le	le	il	DET	_
259-15	PKP065	259	lent~	lent~	lent~	PROPN	Interrupted=Yes
259-16	PKP065	259	[eh	eh	eh	INTJ	_
259-17	PKP065	259	le]	le	il	DET	_
260-0	PKP064	260	[guar]a	guara	guara	NOUN	_
260-1	PKP064	260	sta	sta	stare	VERB	_
260-2	PKP064	260	a	a	a	ADP	_
260-3	PKP064	260	senti~	senti~	senti~	PROPN	Interrupted=Yes
260-4	PKP064	260	nonna	nonna	nonna	NOUN	_
261-0	PKP065	261	le	le	il	DET	_
261-1	PKP065	261	lasagne	lasagne	lasagna	NOUN	_
261-2	PKP065	261	di	di	di	ADP	_
261-3	PKP065	261	lentic[chie]	lenticchie	lenticchia	NOUN	_
262-0	PKP064	262	[bas]ta	basta	bastare	VERB	_
262-1	PKP064	262	che	che	che	SCONJ	_
262-2	PKP064	262	è	è	essere	AUX	_
262-3	PKP064	262	salato	salato	salare	VERB	_
263-0	PKP065	263	eh	eh	eh	INTJ	_
263-1	PKP065	263	(i)nfatti	infatti	infatti	ADV	_
264-0	PKP064	264	apposto	apposto	apporre	VERB	_
264-1	PKP064	264	no	no	no	ADV	_
264-2	PKP064	264	non	non	non	ADV	_
264-3	PKP064	264	fa	fa	fare	VERB	_
264-4	PKP064	264	xx	x	x	SYM	_
265-0	PKP064	265	gl'	gl'	igl	PRON	SpaceAfter=No
265-1	PKP064	265	ho	ho	avere	AUX	_
265-2	PKP064	265	dato	dato	dare	VERB	_
265-3	PKP064	265	(u)na	una	uno	DET	_
265-4	PKP064	265	fetta	fetta	fetta	NOUN	_
265-5	PKP064	265	de	de	di	ADP	_
265-6	PKP064	265	lonza	lonza	lonza	NOUN	_
266-0	PKP063	266	mh	mh	mh	NOUN	_
267-0	PKP064	267	non	non	non	ADV	_
267-1	PKP064	267	sapeva	sapeva	sapere	VERB	_
267-2	PKP064	267	quello	quello	quello	PRON	_
267-3	PKP064	267	che	che	che	PRON	_
267-4	PKP064	267	è	è	essere	AUX	_
268-0	PKP063	268	mh	mh	mh	NOUN	_
269-0	PKP065	269	okay	okay	okay	NOUN	_
270-0	PKP064	270	ah	ah	ah	INTJ	_
270-1	PKP064	270	no	no	no	ADV	_
270-2	PKP064	270	ma	ma	ma	CCONJ	_
270-3	PKP064	270	quindi?	quindi	quindi	ADV	Intonation=rising
271-0	PKP064	271	avevi	avevi	avere	AUX	_
271-1	PKP064	271	detto	detto	deggere	VERB	_
272-0	PKP063	272	xxx	x	decimo	ADJ	_
273-0	PKP064	273	questo	questo	questo	PRON	_
274-0	PKP064	274	quando	quando	quando	SCONJ	_
274-1	PKP064	274	l'	l'	il	DET	SpaceAfter=No
274-2	PKP064	274	ho	ho	ho	ADJ	_
274-3	PKP064	274	portado	portado	portado	NOUN	_
274-4	PKP064	274	giù	giù	giù	ADV	_
275-0	PKP064	275	quei	quei	quello	DET	_
275-1	PKP064	275	x	x	x	NOUN	_
275-2	PKP064	275	che	che	che	PRON	_
275-3	PKP064	275	sto	sto	stare	VERB	_
276-0	PKP064	276	ha	ha	avere	AUX	_
276-1	PKP064	276	detto	detto	dire	VERB	_
276-2	PKP064	276	a	a	a	ADP	_
276-3	PKP064	276	me	me	me	PRON	_
276-4	PKP064	276	me	me	me	PRON	_
276-5	PKP064	276	pareva	pareva	parere	VERB	_
276-6	PKP064	276	la	la	il	DET	_
276-7	PKP064	276	lonza	lonza	lonza	NOUN	_
277-0	PKP064	277	anche	anche	anche	ADV	_
277-1	PKP064	277	come	come	come	ADP	_
277-2	PKP064	277	consistenza	consistenza	consistenza	NOUN	_
278-0	PKP065	278	ma	ma	ma	CCONJ	_
278-1	PKP065	278	perché	perché	perché	ADV	_
278-2	PKP065	278	perché	perché	perché	SCONJ	_
278-3	PKP065	278	non	non	non	ADV	_
278-4	PKP065	278	era	era	essere	AUX	_
278-5	PKP065	278	salato?	salato	salare	VERB	Intonation=rising
279-0	PKP064	279	no:	no	no	ADV	_
279-1	PKP064	279	ma	ma	ma	CCONJ	_
280-0	PKP064	280	no	no	no	ADV	_
280-1	PKP064	280	ma	ma	ma	CCONJ	_
280-2	PKP064	280	a	a	a	ADP	_
280-3	PKP064	280	me	me	me	PRON	_
280-4	PKP064	280	m'	m'	mi	PRON	SpaceAfter=No
280-5	PKP064	280	ha	ha	avere	AUX	_
280-6	PKP064	280	detto	detto	dire	VERB	_
280-7	PKP064	280	a	a	a	ADP	_
280-8	PKP064	280	me	me	me	PRON	_
280-9	PKP064	280	basta	basta	bastare	VERB	_
280-10	PKP064	280	ha	ha	avere	AUX	_
280-11	PKP064	280	detto	detto	dire	VERB	_
280-12	PKP064	280	che:	che	che	SCONJ	_
280-13	PKP064	280	non	non	non	ADV	_
280-14	PKP064	280	c'	c'	ci	PRON	SpaceAfter=No
280-15	PKP064	280	ha:	ha	avere	VERB	_
280-16	PKP064	280	cattivi	cattivi	cattivo	ADJ	_
280-17	PKP064	280	odo:ri	odori	odore	NOUN	_
280-18	PKP064	280	cose	cose	cosa	NOUN	_
281-0	PKP064	281	tutto	tutto	tutto	DET	_
281-1	PKP064	281	quello	quello	quello	PRON	_
281-2	PKP064	281	che	che	che	PRON	_
281-3	PKP064	281	me	me	mere	VERB	_
281-4	PKP064	281	dai	dai	_	_	_
281-4a	_	_	_	da	da	ADP	_
281-4b	_	_	_	i	il	DET	_
281-5	PKP064	281	io	io	io	PRON	_
281-6	PKP064	281	mangio	mangio	mangiare	VERB	_
281-7	PKP064	281	per	per	per	ADP	_
281-8	PKP064	281	me	me	me	PRON	_
281-9	PKP064	281	è	è	essere	AUX	_
281-10	PKP064	281	[b(u)ono]	buono	buono	ADJ	_
282-0	PKP065	282	[ma:]mma	mamma	mamma	NOUN	_
282-1	PKP065	282	mia	mia	mio	DET	_
283-0	PKP063	283	eh:	eh	eh	INTJ	_
283-1	PKP063	283	allora	allora	allora	ADV	_
283-2	PKP063	283	posso	posso	potere	AUX	_
283-3	PKP063	283	fare	fare	fare	VERB	_
283-4	PKP063	283	tutta	tutta	tutto	DET	_
283-5	PKP063	283	la	la	il	DET	_
283-6	PKP063	283	cucina	cucina	cucina	NOUN	_
283-7	PKP063	283	vegetale	vegetale	vegetale	ADJ	_
283-8	PKP063	283	che	che	che	PRON	_
283-9	PKP063	283	voglio	voglio	volere	VERB	_
283-10	PKP063	283	quando	quando	quando	SCONJ	_
283-11	PKP063	283	vado	vado	andare	VERB	_
283-12	PKP063	283	giù	giù	giù	ADV	_
284-0	PKP065	284	prendi	prendi	prendere	VERB	_
284-1	PKP065	284	lì	lì	lì	ADV	_
284-2	PKP065	284	quel	quel	quello	DET	_
284-3	PKP065	284	depliant	depliant	depliant	NOUN	_
284-4	PKP065	284	della	della	_	_	_
284-4a	_	_	_	di	di	ADP	_
284-4b	_	_	_	la	il	DET	_
284-5	PKP065	284	coop	coop	coop	NOUN	_
285-0	PKP065	285	a	a	a	ADP	_
285-1	PKP065	285	parte	parte	parte	NOUN	_
285-2	PKP065	285	che	che	che	PRON	_
285-3	PKP065	285	è	è	essere	VERB	_
285-4	PKP065	285	dal	dal	_	_	_
285-4a	_	_	_	da	da	ADP	_
285-4b	_	_	_	il	il	DET	_
285-5	PKP065	285	dall'	dall'	_	_	SpaceAfter=No
285-5a	_	_	_	da	da	ADP	_
285-5b	_	_	_	l'	il	DET	_
285-6	PKP065	285	uno~	uno~	uno~	PROPN	Interrupted=Yes
286-0	PKP064	286	elettra	elettra	elettro	DET	_
286-1	PKP064	286	lamborghini	lamborghini	lamborghine	NOUN	_
287-0	PKP064	287	xx	x	decimo	ADJ	_
288-0	PKP063	288	TE	te	te	PRON	Volume=high
288-1	PKP063	288	{P}	{P}	_	_	_
288-2	PKP063	288	io	io	io	PRON	_
288-3	PKP063	288	no	no	no	ADV	_
289-0	PKP065	289	mh	mh	mh	NOUN	_
289-1	PKP065	289	monica	monica	monico	ADJ	_
289-2	PKP065	289	è	è	essere	AUX	_
289-3	PKP065	289	tutta	tutta	tutto	ADJ	_
289-4	PKP065	289	{P}	{P}	_	_	_
289-5	PKP065	289	disperata	disperata	disperare	ADJ	_
289-6	PKP065	289	che	che	che	PRON	_
289-7	PKP065	289	adesso	adesso	adesso	ADV	_
289-8	PKP065	289	che	che	che	PRON	_
289-9	PKP065	289	chiude	chiude	chiudere	VERB	_
289-10	PKP065	289	la	la	il	DET	_
289-11	PKP065	289	conad	conad	conad	NOUN	_
290-0	PKP065	290	ha	ha	avere	AUX	_
290-1	PKP065	290	detto	detto	dire	VERB	_
290-2	PKP065	290	vanno	vanno	andare	VERB	_
290-3	PKP065	290	tutti	tutti	tutto	PRON	_
